GEO_ID,NAME,S2401_C01_001E,S2401_C01_001M,S2401_C01_002E,S2401_C01_002M,PERC_Management,S2401_C01_018E,S2401_C01_018M,PERC_Service,S2401_C01_026E,S2401_C01_026M,PERC_Sales,S2401_C01_029E,S2401_C01_029M,PERC_Natural,S2401_C01_033E,S2401_C01_033M,PERC_Production
id,Geographic Area Name,Estimate!!Total!!16 years and over,Margin of Error!!Total MOE!!16 years and over,"Estimate!!Total!!16 years and over!!Management, business, science, and arts occupations","Margin of Error!!Total MOE!!16 years and over!!Management, business, science, and arts occupations","PERC_Management, business, science, and arts occupations",Estimate!!Total!!16 years and over!!Service occupations,Margin of Error!!Total MOE!!16 years and over!!Service occupations,PERC_Service occupations,Estimate!!Total!!16 years and over!!Sales and office occupations,Margin of Error!!Total MOE!!16 years and over!!Sales and office occupations,PERC_Sales,"Estimate!!Total!!16 years and over!!Natural resources, construction, and maintenance occupations","Margin of Error!!Total MOE!!16 years and over!!Natural resources, construction, and maintenance occupations",PERC_Natural,"Estimate!!Total!!16 years and over!!Production, transportation, and material moving occupations","Margin of Error!!Total MOE!!16 years and over!!Production, transportation, and material moving occupations",PERC_Production
1400000US36061015802,"Census Tract 158.02, New York County, New York",2535,271,1819,218,71.7554,219,91,8.6391,421,143,16.6075,0,12,0,76,61,2.998
1400000US36061015900,"Census Tract 159, New York County, New York",5742,592,4593,538,79.9896,126,100,2.1944,861,317,14.9948,32,54,0.5573,130,119,2.264
1400000US36061016001,"Census Tract 160.01, New York County, New York",1791,205,1386,196,77.3869,28,24,1.5634,332,107,18.5371,29,46,1.6192,16,25,0.8934
1400000US36061016002,"Census Tract 160.02, New York County, New York",1636,227,1261,190,77.0782,77,43,4.7066,282,117,17.2372,16,22,0.978,0,12,0
1400000US36061016100,"Census Tract 161, New York County, New York",3965,413,2888,402,72.8373,326,141,8.2219,647,196,16.3178,25,42,0.6305,79,88,1.9924
1400000US36061016200,"Census Tract 162, New York County, New York",4120,513,1574,323,38.2039,720,178,17.4757,1396,363,33.8835,164,102,3.9806,266,145,6.4563
1400000US36061016300,"Census Tract 163, New York County, New York",3968,587,3041,496,76.6381,282,165,7.1069,488,179,12.2984,78,70,1.9657,79,96,1.9909
1400000US36061016400,"Census Tract 164, New York County, New York",2687,460,1165,220,43.3569,587,261,21.8459,648,228,24.1161,16,26,0.5955,271,168,10.0856
1400000US36061016500,"Census Tract 165, New York County, New York",3864,452,2733,383,70.7298,346,169,8.9545,730,210,18.8923,35,41,0.9058,20,34,0.5176
1400000US36061016600,"Census Tract 166, New York County, New York",3515,433,1416,262,40.2845,904,215,25.7183,767,190,21.8208,194,148,5.5192,234,129,6.6572
1400000US36061016700,"Census Tract 167, New York County, New York",3736,375,3032,369,81.1563,116,78,3.1049,527,153,14.106,34,39,0.9101,27,33,0.7227
1400000US36061016800,"Census Tract 168, New York County, New York",1416,236,644,139,45.4802,345,125,24.3644,333,126,23.5169,14,20,0.9887,80,64,5.6497
1400000US36061016900,"Census Tract 169, New York County, New York",5147,574,3965,528,77.0352,352,192,6.8389,701,232,13.6196,34,48,0.6606,95,114,1.8457
1400000US36061017000,"Census Tract 170, New York County, New York",3494,418,1505,330,43.0738,725,246,20.7499,847,275,24.2416,121,86,3.4631,296,136,8.4717
1400000US36061017100,"Census Tract 171, New York County, New York",5455,566,4021,487,73.7122,662,217,12.1357,644,183,11.8057,33,49,0.6049,95,84,1.7415
1400000US36061017200,"Census Tract 172, New York County, New York",2429,417,686,221,28.2421,920,258,37.8757,480,188,19.7612,200,152,8.2338,143,107,5.8872
1400000US36061017300,"Census Tract 173, New York County, New York",5161,772,3823,556,74.0748,541,317,10.4825,562,231,10.8894,204,172,3.9527,31,51,0.6007
1400000US36061017401,"Census Tract 174.01, New York County, New York",1436,306,486,222,33.844,490,219,34.1226,289,120,20.1253,72,82,5.0139,99,86,6.8942
1400000US36061017402,"Census Tract 174.02, New York County, New York",1157,145,557,99,48.1417,249,93,21.5212,252,84,21.7805,78,57,6.7416,21,22,1.815
1400000US36061017500,"Census Tract 175, New York County, New York",6154,497,4895,557,79.5418,248,163,4.0299,795,317,12.9184,165,146,2.6812,51,59,0.8287
1400000US36061017700,"Census Tract 177, New York County, New York",5180,655,3293,620,63.5714,629,266,12.1429,1022,349,19.7297,113,164,2.1815,123,130,2.3745
1400000US36061017800,"Census Tract 178, New York County, New York",1986,316,771,206,38.8218,595,206,29.9597,477,145,24.0181,62,68,3.1219,81,102,4.0785
1400000US36061017900,"Census Tract 179, New York County, New York",5047,666,3402,438,67.4064,631,392,12.5025,815,293,16.1482,172,187,3.408,27,44,0.535
1400000US36061018000,"Census Tract 180, New York County, New York",3567,529,1180,315,33.081,1199,320,33.6137,706,281,19.7925,138,109,3.8688,344,219,9.644
1400000US36061018100,"Census Tract 181, New York County, New York",4600,667,3551,729,77.1957,411,204,8.9348,401,276,8.7174,132,110,2.8696,105,86,2.2826
1400000US36061018200,"Census Tract 182, New York County, New York",3045,450,1169,257,38.3908,809,258,26.5681,604,214,19.8358,41,65,1.3465,422,238,13.8588
1400000US36061018300,"Census Tract 183, New York County, New York",4600,542,3455,474,75.1087,227,195,4.9348,695,223,15.1087,94,93,2.0435,129,93,2.8043
1400000US36061018400,"Census Tract 184, New York County, New York",2415,516,574,205,23.7681,730,258,30.2277,778,390,32.2153,103,96,4.265,230,125,9.5238
1400000US36061018500,"Census Tract 185, New York County, New York",2890,359,2202,363,76.1938,139,76,4.8097,537,164,18.5813,0,12,0,12,17,0.4152
1400000US36061018600,"Census Tract 186, New York County, New York",2490,453,521,219,20.9237,1086,308,43.6145,399,213,16.0241,83,80,3.3333,401,195,16.1044
1400000US36061018700,"Census Tract 187, New York County, New York",4639,523,3501,467,75.4689,327,178,7.0489,661,297,14.2488,72,86,1.5521,78,75,1.6814
1400000US36061018800,"Census Tract 188, New York County, New York",2638,411,931,256,35.2919,701,270,26.5732,545,208,20.6596,176,128,6.6717,285,178,10.8036
1400000US36061018900,"Census Tract 189, New York County, New York",4786,600,2348,403,49.0598,1085,350,22.6703,687,320,14.3544,131,123,2.7372,535,313,11.1784
1400000US36061019000,"Census Tract 190, New York County, New York",1809,207,957,165,52.9022,309,114,17.0813,322,109,17.7999,20,26,1.1056,201,86,11.1111
1400000US36061019100,"Census Tract 191, New York County, New York",5289,654,3719,505,70.3157,408,275,7.7141,884,287,16.7139,131,117,2.4768,147,131,2.7794
1400000US36061019200,"Census Tract 192, New York County, New York",1263,259,223,108,17.6564,486,208,38.4798,347,160,27.4743,44,50,3.4838,163,80,12.9058
1400000US36061019300,"Census Tract 193, New York County, New York",4531,733,2288,479,50.4966,758,269,16.7292,1007,316,22.2247,209,189,4.6127,269,208,5.9369
1400000US36061019400,"Census Tract 194, New York County, New York",2230,384,442,150,19.8206,596,220,26.7265,858,291,38.4753,135,103,6.0538,199,143,8.9238
1400000US36061019500,"Census Tract 195, New York County, New York",3978,466,2611,346,65.636,483,268,12.1418,625,199,15.7114,49,56,1.2318,210,124,5.279
1400000US36061019600,"Census Tract 196, New York County, New York",1310,222,401,145,30.6107,314,117,23.9695,453,152,34.5802,35,33,2.6718,107,66,8.1679
1400000US36061019701,"Census Tract 197.01, New York County, New York",293,63,202,52,68.942,11,14,3.7543,43,22,14.6758,17,22,5.802,20,18,6.8259
1400000US36061019702,"Census Tract 197.02, New York County, New York",1543,267,987,203,63.9663,170,89,11.0175,228,88,14.7764,49,50,3.1756,109,94,7.0642
1400000US36061019800,"Census Tract 198, New York County, New York",1337,199,853,184,63.7996,196,94,14.6597,264,108,19.7457,14,21,1.0471,10,16,0.7479
1400000US36061019900,"Census Tract 199, New York County, New York",3788,557,2754,394,72.7033,457,223,12.0644,351,142,9.2661,95,76,2.5079,131,111,3.4583
1400000US36061020000,"Census Tract 200, New York County, New York",2034,336,1057,204,51.9666,582,209,28.6136,249,108,12.2419,99,87,4.8673,47,49,2.3107
1400000US36061020101,"Census Tract 201.01, New York County, New York",478,126,348,90,72.8033,33,27,6.9038,97,59,20.2929,0,12,0,0,12,0
1400000US36061020102,"Census Tract 201.02, New York County, New York",2477,278,1354,205,54.6629,304,136,12.2729,622,194,25.111,31,35,1.2515,166,119,6.7017
1400000US36061020300,"Census Tract 203, New York County, New York",635,159,402,105,63.3071,87,61,13.7008,116,55,18.2677,9,15,1.4173,21,16,3.3071
1400000US36061020500,"Census Tract 205, New York County, New York",1827,270,1225,204,67.0498,282,155,15.4351,281,88,15.3804,17,19,0.9305,22,20,1.2042
1400000US36061020600,"Census Tract 206, New York County, New York",1581,265,654,152,41.3662,398,172,25.1739,244,99,15.4333,76,51,4.8071,209,94,13.2195
1400000US36061020701,"Census Tract 207.01, New York County, New York",1419,242,1030,156,72.5863,174,115,12.2622,162,83,11.4165,14,22,0.9866,39,48,2.7484
1400000US36061020800,"Census Tract 208, New York County, New York",3017,443,1599,300,52.9997,492,169,16.3076,710,209,23.5333,40,47,1.3258,176,115,5.8336
1400000US36061020901,"Census Tract 209.01, New York County, New York",1276,236,565,179,44.279,357,141,27.9781,254,112,19.906,9,14,0.7053,91,68,7.1317
1400000US36061021000,"Census Tract 210, New York County, New York",2446,369,762,239,31.1529,677,220,27.6778,657,238,26.8602,61,56,2.4939,289,169,11.8152
1400000US36061021100,"Census Tract 211, New York County, New York",4090,585,2912,540,71.198,230,150,5.6235,830,300,20.2934,6,35,0.1467,112,148,2.7384
1400000US36061021200,"Census Tract 212, New York County, New York",1868,262,1043,205,55.8351,209,103,11.1884,504,239,26.9807,10,17,0.5353,102,78,5.4604
1400000US36061021303,"Census Tract 213.03, New York County, New York",3339,542,1292,277,38.6942,820,240,24.5583,884,249,26.475,174,152,5.2111,169,131,5.0614
1400000US36061021400,"Census Tract 214, New York County, New York",2027,241,1109,199,54.7114,399,143,19.6843,389,176,19.1909,42,47,2.072,88,55,4.3414
1400000US36061021500,"Census Tract 215, New York County, New York",2014,244,709,173,35.2036,635,210,31.5293,427,125,21.2016,120,80,5.9583,123,71,6.1072
1400000US36061021600,"Census Tract 216, New York County, New York",4584,550,2674,334,58.3333,798,270,17.4084,975,275,21.2696,67,73,1.4616,70,64,1.5271
1400000US36061021703,"Census Tract 217.03, New York County, New York",4,6,4,6,100,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36061021800,"Census Tract 218, New York County, New York",3371,507,1816,309,53.8713,589,244,17.4726,581,192,17.2352,52,54,1.5426,333,191,9.8784
1400000US36061021900,"Census Tract 219, New York County, New York",1814,428,554,255,30.5402,631,282,34.785,382,180,21.0584,21,37,1.1577,226,148,12.4587
1400000US36061022000,"Census Tract 220, New York County, New York",3479,471,1719,322,49.4108,662,268,19.0285,708,233,20.3507,208,128,5.9787,182,106,5.2314
1400000US36061022102,"Census Tract 221.02, New York County, New York",1578,272,980,221,62.1039,208,100,13.1812,309,120,19.5817,48,62,3.0418,33,41,2.0913
1400000US36061022200,"Census Tract 222, New York County, New York",1483,217,786,158,53.0007,305,103,20.5664,319,93,21.5105,12,17,0.8092,61,42,4.1133
1400000US36061022301,"Census Tract 223.01, New York County, New York",4738,511,1656,366,34.9515,1616,483,34.1072,905,213,19.1009,196,182,4.1368,365,202,7.7037
1400000US36061022302,"Census Tract 223.02, New York County, New York",1398,203,583,131,41.7024,284,91,20.3147,389,137,27.8255,48,48,3.4335,94,55,6.7239
1400000US36061022400,"Census Tract 224, New York County, New York",2963,438,1321,335,44.5832,721,237,24.3334,558,262,18.8323,211,176,7.1212,152,108,5.1299
1400000US36061022500,"Census Tract 225, New York County, New York",5596,738,2003,509,35.7934,1767,373,31.5761,1336,408,23.8742,147,142,2.6269,343,163,6.1294
1400000US36061022600,"Census Tract 226, New York County, New York",2247,293,1069,220,47.5745,489,143,21.7623,409,125,18.202,96,84,4.2724,184,104,8.1887
1400000US36061022700,"Census Tract 227, New York County, New York",2985,409,1306,308,43.7521,839,204,28.1072,656,233,21.9765,66,63,2.2111,118,87,3.9531
1400000US36061022800,"Census Tract 228, New York County, New York",2967,384,1343,370,45.2646,771,223,25.9858,580,170,19.5484,191,133,6.4375,82,72,2.7637
1400000US36061022900,"Census Tract 229, New York County, New York",4771,560,1504,273,31.5238,1372,331,28.7571,981,258,20.5617,510,268,10.6896,404,164,8.4678
1400000US36061023000,"Census Tract 230, New York County, New York",3492,599,892,216,25.5441,873,284,25,825,269,23.6254,181,124,5.1833,721,336,20.6472
1400000US36061023100,"Census Tract 231, New York County, New York",4161,564,1676,530,40.2788,1209,347,29.0555,900,384,21.6294,158,104,3.7972,218,152,5.2391
1400000US36061023200,"Census Tract 232, New York County, New York",4044,537,987,289,24.4065,1482,377,36.6469,987,313,24.4065,158,125,3.907,430,191,10.633
1400000US36061023300,"Census Tract 233, New York County, New York",4236,587,1692,383,39.9433,1226,435,28.9424,931,301,21.9783,121,107,2.8565,266,149,6.2795
1400000US36061023400,"Census Tract 234, New York County, New York",2612,365,1062,298,40.6585,803,281,30.7427,562,246,21.5161,80,97,3.0628,105,113,4.0199
1400000US36061023501,"Census Tract 235.01, New York County, New York",3956,532,1228,308,31.0415,1270,334,32.1031,777,281,19.6411,154,104,3.8928,527,298,13.3215
1400000US36061023502,"Census Tract 235.02, New York County, New York",1060,145,314,85,29.6226,331,94,31.2264,206,85,19.434,45,48,4.2453,164,91,15.4717
1400000US36061023600,"Census Tract 236, New York County, New York",3026,477,1099,289,36.3186,649,228,21.4475,706,237,23.3311,203,191,6.7085,369,183,12.1943
1400000US36061023700,"Census Tract 237, New York County, New York",3918,518,1447,359,36.9321,1296,268,33.0781,503,173,12.8382,263,188,6.7126,409,168,10.439
1400000US36061023801,"Census Tract 238.01, New York County, New York",4420,556,3182,518,71.991,210,137,4.7511,747,300,16.9005,110,122,2.4887,171,131,3.8688
1400000US36061023802,"Census Tract 238.02, New York County, New York",919,136,667,106,72.5789,65,44,7.0729,158,61,17.1926,0,12,0,29,41,3.1556
1400000US36061023900,"Census Tract 239, New York County, New York",1525,314,559,140,36.6557,453,199,29.7049,212,93,13.9016,129,66,8.459,172,131,11.2787
1400000US36061024000,"Census Tract 240, New York County, New York",256,139,16,34,6.25,137,90,53.5156,64,46,25,15,24,5.8594,24,33,9.375
1400000US36061024100,"Census Tract 241, New York County, New York",4661,757,1901,343,40.7852,1026,336,22.0124,642,232,13.7739,412,272,8.8393,680,452,14.5891
1400000US36061024200,"Census Tract 242, New York County, New York",1683,264,532,138,31.6102,681,179,40.4635,298,107,17.7065,0,12,0,172,93,10.2198
1400000US36061024301,"Census Tract 243.01, New York County, New York",2480,325,859,224,34.6371,640,223,25.8065,581,167,23.4274,92,78,3.7097,308,172,12.4194
1400000US36061024302,"Census Tract 243.02, New York County, New York",2226,456,472,203,21.204,773,179,34.726,438,201,19.6765,194,141,8.7152,349,259,15.6783
1400000US36061024500,"Census Tract 245, New York County, New York",8222,1238,1902,514,23.1331,3092,843,37.6064,1481,544,18.0126,701,328,8.5259,1046,394,12.722
1400000US36061024700,"Census Tract 247, New York County, New York",4446,670,1779,323,40.0135,1239,371,27.8677,654,238,14.7099,232,138,5.2182,542,279,12.1907
1400000US36061024900,"Census Tract 249, New York County, New York",583,93,309,77,53.0017,105,46,18.0103,106,48,18.1818,41,27,7.0326,22,17,3.7736
1400000US36061025100,"Census Tract 251, New York County, New York",1136,152,283,80,24.912,414,113,36.4437,224,71,19.7183,75,60,6.6021,140,63,12.3239
1400000US36061025300,"Census Tract 253, New York County, New York",7161,968,1738,322,24.2704,2738,591,38.2349,1093,372,15.2632,601,289,8.3927,991,339,13.8388
1400000US36061025500,"Census Tract 255, New York County, New York",2979,542,1638,275,54.9849,676,275,22.6922,536,225,17.9926,37,43,1.242,92,64,3.0883
1400000US36061025700,"Census Tract 257, New York County, New York",2494,241,1461,180,58.5806,308,97,12.3496,502,121,20.1283,26,31,1.0425,197,112,7.899
1400000US36061025900,"Census Tract 259, New York County, New York",2328,238,1324,214,56.8729,454,155,19.5017,364,106,15.6357,50,48,2.1478,136,80,5.8419
1400000US36061026100,"Census Tract 261, New York County, New York",6142,832,1463,357,23.8196,2397,669,39.0264,1027,259,16.7209,254,143,4.1355,1001,235,16.2976
1400000US36061026300,"Census Tract 263, New York County, New York",4934,711,1310,371,26.5505,1854,475,37.576,1076,311,21.8079,234,166,4.7426,460,209,9.3231
1400000US36061026500,"Census Tract 265, New York County, New York",4569,537,1955,320,42.7884,1282,339,28.0587,767,244,16.787,221,170,4.8369,344,155,7.529
1400000US36061026700,"Census Tract 267, New York County, New York",762,116,360,99,47.2441,223,91,29.2651,69,38,9.0551,21,29,2.7559,89,47,11.6798
1400000US36061026900,"Census Tract 269, New York County, New York",4312,602,795,254,18.4369,1645,415,38.1494,927,285,21.4981,155,113,3.5946,790,274,18.321
1400000US36061027100,"Census Tract 271, New York County, New York",4889,643,2049,448,41.9104,1063,334,21.7427,936,243,19.145,445,230,9.1021,396,251,8.0998
1400000US36061027300,"Census Tract 273, New York County, New York",4273,529,3145,365,73.6017,402,154,9.4079,385,132,9.0101,139,145,3.253,202,150,4.7274
1400000US36061027500,"Census Tract 275, New York County, New York",1892,236,1388,161,73.3615,183,127,9.6723,252,94,13.3192,48,73,2.537,21,25,1.1099
1400000US36061027700,"Census Tract 277, New York County, New York",2395,375,621,198,25.929,961,309,40.1253,431,160,17.9958,93,90,3.8831,289,148,12.0668
1400000US36061027900,"Census Tract 279, New York County, New York",5415,552,1760,291,32.5023,1550,319,28.6242,1133,327,20.9234,134,112,2.4746,838,274,15.4755
1400000US36061028100,"Census Tract 281, New York County, New York",1846,166,1326,150,71.831,201,79,10.8884,246,89,13.3261,35,33,1.896,38,33,2.0585
1400000US36061028300,"Census Tract 283, New York County, New York",3797,438,1345,267,35.4227,1153,274,30.3661,815,278,21.4643,129,117,3.3974,355,160,9.3495
1400000US36061028500,"Census Tract 285, New York County, New York",4011,469,1155,215,28.7958,1316,369,32.8098,831,280,20.718,266,192,6.6318,443,155,11.0446
1400000US36061028700,"Census Tract 287, New York County, New York",2274,228,980,204,43.0959,472,136,20.7564,454,137,19.9648,118,95,5.1891,250,108,10.9938
1400000US36061029100,"Census Tract 291, New York County, New York",6095,862,1474,358,24.1838,1943,486,31.8786,1427,355,23.4126,648,300,10.6317,603,222,9.8934
1400000US36061029300,"Census Tract 293, New York County, New York",4239,728,776,196,18.3062,1978,522,46.6619,806,289,19.0139,193,167,4.553,486,197,11.465
1400000US36061029500,"Census Tract 295, New York County, New York",4850,605,2539,349,52.3505,1200,433,24.7423,643,220,13.2577,197,145,4.0619,271,130,5.5876
1400000US36061029700,"Census Tract 297, New York County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36061029900,"Census Tract 299, New York County, New York",1331,204,331,119,24.8685,538,116,40.4207,192,86,14.4252,0,12,0,270,98,20.2855
1400000US36061030300,"Census Tract 303, New York County, New York",2527,294,1353,202,53.5417,702,238,27.78,314,108,12.4258,51,58,2.0182,107,71,4.2343
1400000US36061030700,"Census Tract 307, New York County, New York",2366,308,1494,246,63.1445,364,187,15.3846,323,98,13.6517,57,49,2.4091,128,86,5.41
1400000US36061030900,"Census Tract 309, New York County, New York",4535,570,1185,329,26.1301,1574,380,34.7078,925,240,20.3969,180,113,3.9691,671,272,14.796
1400000US36061031100,"Census Tract 311, New York County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36061031703,"Census Tract 317.03, New York County, New York",2895,373,2175,340,75.1295,131,87,4.525,589,188,20.3454,0,17,0,0,17,0
