GEO_ID,NAME,S0101_C01_001E,S0101_C01_001M,S0101_C02_001E,S0101_C02_001M,S0101_C03_001E,S0101_C03_001M,S0101_C04_001E,S0101_C04_001M
id,Geographic Area Name,Estimate!!Total!!Total population,Margin of Error!!Total MOE!!Total population,Estimate!!Percent!!Total population,Margin of Error!!Percent MOE!!Total population,Estimate!!Male!!Total population,Margin of Error!!Male MOE!!Total population,Estimate!!Percent Male!!Total population,Margin of Error!!Percent Male MOE!!Total population
1400000US36103201100,"Census Tract 2011, Suffolk County, New York",5904,546,(X),(X),2959,371,(X),(X)
1400000US36103990100,"Census Tract 9901, Suffolk County, New York",0,12,(X),(X),0,12,(X),(X)
1400000US36105950100,"Census Tract 9501, Sullivan County, New York",3423,20,(X),(X),1817,147,(X),(X)
1400000US36105950200,"Census Tract 9502, Sullivan County, New York",3638,20,(X),(X),1751,175,(X),(X)
1400000US36105950300,"Census Tract 9503, Sullivan County, New York",1240,165,(X),(X),625,95,(X),(X)
1400000US36105950400,"Census Tract 9504, Sullivan County, New York",2938,18,(X),(X),1501,124,(X),(X)
1400000US36105950500,"Census Tract 9505, Sullivan County, New York",3181,367,(X),(X),1516,235,(X),(X)
1400000US36105950600,"Census Tract 9506, Sullivan County, New York",1898,302,(X),(X),977,182,(X),(X)
1400000US36105950700,"Census Tract 9507, Sullivan County, New York",4299,339,(X),(X),2218,278,(X),(X)
1400000US36105950800,"Census Tract 9508, Sullivan County, New York",4512,478,(X),(X),2124,315,(X),(X)
1400000US36105950900,"Census Tract 9509, Sullivan County, New York",3150,408,(X),(X),1455,249,(X),(X)
1400000US36105951000,"Census Tract 9510, Sullivan County, New York",2230,378,(X),(X),1156,239,(X),(X)
1400000US36105951100,"Census Tract 9511, Sullivan County, New York",2990,337,(X),(X),2060,234,(X),(X)
1400000US36105951200,"Census Tract 9512, Sullivan County, New York",7404,370,(X),(X),3497,314,(X),(X)
1400000US36105951300,"Census Tract 9513, Sullivan County, New York",4109,371,(X),(X),2224,265,(X),(X)
1400000US36105951500,"Census Tract 9515, Sullivan County, New York",2473,305,(X),(X),1462,265,(X),(X)
1400000US36105951600,"Census Tract 9516, Sullivan County, New York",3775,409,(X),(X),1942,324,(X),(X)
1400000US36105951700,"Census Tract 9517, Sullivan County, New York",3867,333,(X),(X),1987,227,(X),(X)
1400000US36105951800,"Census Tract 9518, Sullivan County, New York",5860,465,(X),(X),2854,359,(X),(X)
1400000US36105951900,"Census Tract 9519, Sullivan County, New York",2072,272,(X),(X),1160,188,(X),(X)
1400000US36105952000,"Census Tract 9520, Sullivan County, New York",2064,278,(X),(X),1135,198,(X),(X)
1400000US36105952100,"Census Tract 9521, Sullivan County, New York",2573,20,(X),(X),1306,107,(X),(X)
1400000US36105952200,"Census Tract 9522, Sullivan County, New York",1479,136,(X),(X),787,95,(X),(X)
1400000US36105952300,"Census Tract 9523, Sullivan County, New York",1335,150,(X),(X),701,103,(X),(X)
1400000US36105952400,"Census Tract 9524, Sullivan County, New York",2467,244,(X),(X),1257,146,(X),(X)
1400000US36105952500,"Census Tract 9525, Sullivan County, New York",2234,220,(X),(X),1083,150,(X),(X)
1400000US36107020100,"Census Tract 201, Tioga County, New York",6031,222,(X),(X),3019,150,(X),(X)
1400000US36107020200,"Census Tract 202, Tioga County, New York",5089,21,(X),(X),2559,146,(X),(X)
1400000US36107020300,"Census Tract 203, Tioga County, New York",6502,314,(X),(X),3482,219,(X),(X)
1400000US36107020401,"Census Tract 204.01, Tioga County, New York",5031,298,(X),(X),2393,200,(X),(X)
1400000US36107020402,"Census Tract 204.02, Tioga County, New York",3625,198,(X),(X),1893,153,(X),(X)
1400000US36107020500,"Census Tract 205, Tioga County, New York",3827,19,(X),(X),1720,130,(X),(X)
1400000US36107020600,"Census Tract 206, Tioga County, New York",7424,219,(X),(X),3696,235,(X),(X)
1400000US36107020701,"Census Tract 207.01, Tioga County, New York",2966,19,(X),(X),1442,115,(X),(X)
1400000US36107020702,"Census Tract 207.02, Tioga County, New York",4325,117,(X),(X),2123,132,(X),(X)
1400000US36107020703,"Census Tract 207.03, Tioga County, New York",4225,121,(X),(X),1937,135,(X),(X)
1400000US36109000100,"Census Tract 1, Tompkins County, New York",1617,253,(X),(X),1107,259,(X),(X)
1400000US36109000200,"Census Tract 2, Tompkins County, New York",5506,597,(X),(X),2855,529,(X),(X)
1400000US36109000300,"Census Tract 3, Tompkins County, New York",2807,289,(X),(X),1504,187,(X),(X)
1400000US36109000400,"Census Tract 4, Tompkins County, New York",4350,327,(X),(X),2072,203,(X),(X)
1400000US36109000500,"Census Tract 5, Tompkins County, New York",4600,308,(X),(X),2195,228,(X),(X)
1400000US36109000600,"Census Tract 6, Tompkins County, New York",5164,309,(X),(X),2721,306,(X),(X)
1400000US36109000700,"Census Tract 7, Tompkins County, New York",3864,348,(X),(X),2196,315,(X),(X)
1400000US36109000800,"Census Tract 8, Tompkins County, New York",2715,347,(X),(X),1365,225,(X),(X)
1400000US36109000900,"Census Tract 9, Tompkins County, New York",3864,396,(X),(X),1805,215,(X),(X)
1400000US36109001000,"Census Tract 10, Tompkins County, New York",3972,372,(X),(X),1747,212,(X),(X)
1400000US36109001100,"Census Tract 11, Tompkins County, New York",6154,486,(X),(X),2678,332,(X),(X)
1400000US36109001200,"Census Tract 12, Tompkins County, New York",3058,337,(X),(X),1383,199,(X),(X)
1400000US36109001300,"Census Tract 13, Tompkins County, New York",6413,495,(X),(X),3090,393,(X),(X)
1400000US36109001400,"Census Tract 14, Tompkins County, New York",3446,369,(X),(X),1639,201,(X),(X)
1400000US36109001500,"Census Tract 15, Tompkins County, New York",6305,536,(X),(X),3155,325,(X),(X)
1400000US36109001600,"Census Tract 16, Tompkins County, New York",4439,142,(X),(X),2136,123,(X),(X)
1400000US36109001700,"Census Tract 17, Tompkins County, New York",4528,243,(X),(X),2326,177,(X),(X)
1400000US36109001800,"Census Tract 18, Tompkins County, New York",4985,407,(X),(X),2355,301,(X),(X)
1400000US36109001900,"Census Tract 19, Tompkins County, New York",6240,377,(X),(X),3167,238,(X),(X)
1400000US36109002000,"Census Tract 20, Tompkins County, New York",4602,386,(X),(X),2021,224,(X),(X)
1400000US36109002100,"Census Tract 21, Tompkins County, New York",4101,443,(X),(X),2128,419,(X),(X)
1400000US36109002200,"Census Tract 22, Tompkins County, New York",4368,327,(X),(X),2245,197,(X),(X)
1400000US36109002300,"Census Tract 23, Tompkins County, New York",5864,382,(X),(X),2933,271,(X),(X)
1400000US36111950100,"Census Tract 9501, Ulster County, New York",4963,399,(X),(X),2319,279,(X),(X)
1400000US36111950200,"Census Tract 9502, Ulster County, New York",3872,16,(X),(X),1993,185,(X),(X)
1400000US36111950300,"Census Tract 9503, Ulster County, New York",4440,338,(X),(X),2296,245,(X),(X)
1400000US36111950400,"Census Tract 9504, Ulster County, New York",4387,311,(X),(X),2259,229,(X),(X)
1400000US36111950500,"Census Tract 9505, Ulster County, New York",3187,242,(X),(X),1639,145,(X),(X)
1400000US36111950600,"Census Tract 9506, Ulster County, New York",2635,243,(X),(X),1267,144,(X),(X)
1400000US36111950900,"Census Tract 9509, Ulster County, New York",1184,130,(X),(X),580,80,(X),(X)
1400000US36111951000,"Census Tract 9510, Ulster County, New York",4306,20,(X),(X),2103,174,(X),(X)
1400000US36111951100,"Census Tract 9511, Ulster County, New York",2378,151,(X),(X),1061,131,(X),(X)
1400000US36111951200,"Census Tract 9512, Ulster County, New York",3748,153,(X),(X),1867,164,(X),(X)
1400000US36111951300,"Census Tract 9513, Ulster County, New York",4222,261,(X),(X),2018,201,(X),(X)
1400000US36111951400,"Census Tract 9514, Ulster County, New York",3590,236,(X),(X),1656,219,(X),(X)
1400000US36111951500,"Census Tract 9515, Ulster County, New York",3684,275,(X),(X),1792,185,(X),(X)
1400000US36111951600,"Census Tract 9516, Ulster County, New York",2008,160,(X),(X),957,102,(X),(X)
1400000US36111951700,"Census Tract 9517, Ulster County, New York",5153,606,(X),(X),2649,402,(X),(X)
1400000US36111951800,"Census Tract 9518, Ulster County, New York",1646,146,(X),(X),655,90,(X),(X)
1400000US36111951900,"Census Tract 9519, Ulster County, New York",2612,310,(X),(X),1151,167,(X),(X)
1400000US36111952000,"Census Tract 9520, Ulster County, New York",2581,240,(X),(X),1293,166,(X),(X)
1400000US36111952100,"Census Tract 9521, Ulster County, New York",3604,418,(X),(X),1714,234,(X),(X)
1400000US36111952200,"Census Tract 9522, Ulster County, New York",3419,315,(X),(X),1587,228,(X),(X)
1400000US36111952300,"Census Tract 9523, Ulster County, New York",1598,173,(X),(X),691,107,(X),(X)
1400000US36111952400,"Census Tract 9524, Ulster County, New York",2597,302,(X),(X),1290,203,(X),(X)
1400000US36111952500,"Census Tract 9525, Ulster County, New York",3381,320,(X),(X),1785,202,(X),(X)
1400000US36111952600,"Census Tract 9526, Ulster County, New York",5450,320,(X),(X),2516,292,(X),(X)
1400000US36111952700,"Census Tract 9527, Ulster County, New York",2732,205,(X),(X),1412,149,(X),(X)
1400000US36111952800,"Census Tract 9528, Ulster County, New York",3175,208,(X),(X),1742,174,(X),(X)
1400000US36111952900,"Census Tract 9529, Ulster County, New York",5509,23,(X),(X),2751,214,(X),(X)
1400000US36111953000,"Census Tract 9530, Ulster County, New York",1766,284,(X),(X),819,148,(X),(X)
1400000US36111953300,"Census Tract 9533, Ulster County, New York",4577,301,(X),(X),2254,202,(X),(X)
1400000US36111953400,"Census Tract 9534, Ulster County, New York",4301,451,(X),(X),1776,229,(X),(X)
1400000US36111953500,"Census Tract 9535, Ulster County, New York",5336,342,(X),(X),2120,321,(X),(X)
1400000US36111953600,"Census Tract 9536, Ulster County, New York",5620,325,(X),(X),2888,347,(X),(X)
1400000US36111953700,"Census Tract 9537, Ulster County, New York",4895,323,(X),(X),2365,217,(X),(X)
1400000US36111953800,"Census Tract 9538, Ulster County, New York",3930,236,(X),(X),1952,187,(X),(X)
1400000US36111953900,"Census Tract 9539, Ulster County, New York",4756,233,(X),(X),2431,246,(X),(X)
1400000US36111954000,"Census Tract 9540, Ulster County, New York",4838,280,(X),(X),2300,238,(X),(X)
1400000US36111954100,"Census Tract 9541, Ulster County, New York",5413,277,(X),(X),2594,212,(X),(X)
1400000US36111954200,"Census Tract 9542, Ulster County, New York",5636,31,(X),(X),2969,222,(X),(X)
1400000US36111954400,"Census Tract 9544, Ulster County, New York",9684,357,(X),(X),4968,343,(X),(X)
1400000US36111954500,"Census Tract 9545, Ulster County, New York",4362,344,(X),(X),2945,251,(X),(X)
1400000US36111954600,"Census Tract 9546, Ulster County, New York",1533,213,(X),(X),741,125,(X),(X)
1400000US36111954700,"Census Tract 9547, Ulster County, New York",1905,238,(X),(X),1043,154,(X),(X)
1400000US36111954800,"Census Tract 9548, Ulster County, New York",5100,372,(X),(X),2455,315,(X),(X)
1400000US36111954900,"Census Tract 9549, Ulster County, New York",1447,160,(X),(X),658,94,(X),(X)
1400000US36111955000,"Census Tract 9550, Ulster County, New York",5437,280,(X),(X),2791,291,(X),(X)
1400000US36111955300,"Census Tract 9553, Ulster County, New York",2360,172,(X),(X),1069,155,(X),(X)
1400000US36111955400,"Census Tract 9554, Ulster County, New York",4346,352,(X),(X),2593,270,(X),(X)
1400000US36113070100,"Census Tract 701, Warren County, New York",2572,244,(X),(X),1104,149,(X),(X)
1400000US36113070200,"Census Tract 702, Warren County, New York",1990,219,(X),(X),910,140,(X),(X)
1400000US36113070300,"Census Tract 703, Warren County, New York",3311,224,(X),(X),1686,177,(X),(X)
1400000US36113070400,"Census Tract 704, Warren County, New York",3946,291,(X),(X),2084,200,(X),(X)
1400000US36113070500,"Census Tract 705, Warren County, New York",2540,252,(X),(X),1061,122,(X),(X)
1400000US36113070601,"Census Tract 706.01, Warren County, New York",5622,402,(X),(X),2773,280,(X),(X)
1400000US36113070602,"Census Tract 706.02, Warren County, New York",1424,171,(X),(X),693,112,(X),(X)
1400000US36113070701,"Census Tract 707.01, Warren County, New York",4127,383,(X),(X),2140,245,(X),(X)
1400000US36113070702,"Census Tract 707.02, Warren County, New York",4680,303,(X),(X),2158,205,(X),(X)
1400000US36113070800,"Census Tract 708, Warren County, New York",7341,478,(X),(X),3646,293,(X),(X)
1400000US36113070900,"Census Tract 709, Warren County, New York",4331,339,(X),(X),2139,182,(X),(X)
1400000US36113071000,"Census Tract 710, Warren County, New York",3274,20,(X),(X),1613,125,(X),(X)
1400000US36113072000,"Census Tract 720, Warren County, New York",3442,22,(X),(X),1595,103,(X),(X)
1400000US36113073000,"Census Tract 730, Warren County, New York",4012,25,(X),(X),1988,127,(X),(X)
1400000US36113073500,"Census Tract 735, Warren County, New York",1886,135,(X),(X),957,94,(X),(X)
1400000US36113074000,"Census Tract 740, Warren County, New York",2030,213,(X),(X),985,123,(X),(X)
1400000US36113075000,"Census Tract 750, Warren County, New York",3283,17,(X),(X),1775,125,(X),(X)
1400000US36113076000,"Census Tract 760, Warren County, New York",2514,217,(X),(X),1256,117,(X),(X)
1400000US36113078000,"Census Tract 780, Warren County, New York",2155,239,(X),(X),1135,121,(X),(X)
1400000US36115080100,"Census Tract 801, Washington County, New York",4454,243,(X),(X),2118,264,(X),(X)
1400000US36115080200,"Census Tract 802, Washington County, New York",2679,241,(X),(X),1367,213,(X),(X)
1400000US36115080300,"Census Tract 803, Washington County, New York",5338,23,(X),(X),2805,158,(X),(X)
1400000US36115081000,"Census Tract 810, Washington County, New York",6069,17,(X),(X),4385,149,(X),(X)
1400000US36115082001,"Census Tract 820.01, Washington County, New York",4790,135,(X),(X),2290,184,(X),(X)
1400000US36115082002,"Census Tract 820.02, Washington County, New York",1236,106,(X),(X),620,71,(X),(X)
1400000US36115084000,"Census Tract 840, Washington County, New York",6503,29,(X),(X),3170,164,(X),(X)
1400000US36115085000,"Census Tract 850, Washington County, New York",2098,173,(X),(X),1032,129,(X),(X)
1400000US36115086000,"Census Tract 860, Washington County, New York",1864,143,(X),(X),982,107,(X),(X)
1400000US36115087000,"Census Tract 870, Washington County, New York",3707,30,(X),(X),1711,93,(X),(X)
1400000US36115088000,"Census Tract 880, Washington County, New York",6186,38,(X),(X),3151,247,(X),(X)
1400000US36115089000,"Census Tract 890, Washington County, New York",4819,41,(X),(X),2438,144,(X),(X)
1400000US36115090000,"Census Tract 900, Washington County, New York",2654,15,(X),(X),1304,68,(X),(X)
1400000US36115091000,"Census Tract 910, Washington County, New York",1827,158,(X),(X),958,102,(X),(X)
1400000US36115092000,"Census Tract 920, Washington County, New York",3306,15,(X),(X),1478,122,(X),(X)
1400000US36115093000,"Census Tract 930, Washington County, New York",1911,159,(X),(X),915,108,(X),(X)
1400000US36115094000,"Census Tract 940, Washington County, New York",2387,170,(X),(X),1278,131,(X),(X)
1400000US36117020101,"Census Tract 201.01, Wayne County, New York",5179,266,(X),(X),2601,198,(X),(X)
1400000US36117020102,"Census Tract 201.02, Wayne County, New York",4909,265,(X),(X),2279,269,(X),(X)
1400000US36117020201,"Census Tract 202.01, Wayne County, New York",4637,166,(X),(X),2386,138,(X),(X)
1400000US36117020202,"Census Tract 202.02, Wayne County, New York",4600,172,(X),(X),2337,154,(X),(X)
1400000US36117020301,"Census Tract 203.01, Wayne County, New York",3743,208,(X),(X),1761,155,(X),(X)
1400000US36117020302,"Census Tract 203.02, Wayne County, New York",5233,210,(X),(X),2646,172,(X),(X)
1400000US36117020401,"Census Tract 204.01, Wayne County, New York",2822,224,(X),(X),1379,164,(X),(X)
1400000US36117020402,"Census Tract 204.02, Wayne County, New York",3950,224,(X),(X),1861,164,(X),(X)
1400000US36117020500,"Census Tract 205, Wayne County, New York",4621,26,(X),(X),2199,117,(X),(X)
1400000US36117020600,"Census Tract 206, Wayne County, New York",4245,169,(X),(X),2121,173,(X),(X)
1400000US36117020700,"Census Tract 207, Wayne County, New York",3401,171,(X),(X),1690,146,(X),(X)
1400000US36117020800,"Census Tract 208, Wayne County, New York",2743,281,(X),(X),1416,176,(X),(X)
1400000US36117020900,"Census Tract 209, Wayne County, New York",5373,280,(X),(X),2621,251,(X),(X)
1400000US36117021000,"Census Tract 210, Wayne County, New York",6484,379,(X),(X),3342,284,(X),(X)
1400000US36117021100,"Census Tract 211, Wayne County, New York",4996,323,(X),(X),2273,260,(X),(X)
1400000US36117021200,"Census Tract 212, Wayne County, New York",4549,368,(X),(X),2219,283,(X),(X)
1400000US36117021400,"Census Tract 214, Wayne County, New York",3149,306,(X),(X),1599,220,(X),(X)
1400000US36117021501,"Census Tract 215.01, Wayne County, New York",2121,209,(X),(X),1140,161,(X),(X)
1400000US36117021502,"Census Tract 215.02, Wayne County, New York",4134,25,(X),(X),2116,104,(X),(X)
1400000US36117021600,"Census Tract 216, Wayne County, New York",4021,221,(X),(X),1967,145,(X),(X)
1400000US36117021700,"Census Tract 217, Wayne County, New York",3835,266,(X),(X),1969,155,(X),(X)
1400000US36117021800,"Census Tract 218, Wayne County, New York",2111,188,(X),(X),1049,115,(X),(X)
1400000US36117990100,"Census Tract 9901, Wayne County, New York",0,12,(X),(X),0,12,(X),(X)
1400000US36119000101,"Census Tract 1.01, Westchester County, New York",4394,481,(X),(X),2090,317,(X),(X)
1400000US36119000103,"Census Tract 1.03, Westchester County, New York",4391,687,(X),(X),2153,492,(X),(X)
1400000US36119000104,"Census Tract 1.04, Westchester County, New York",552,122,(X),(X),253,109,(X),(X)
1400000US36119000201,"Census Tract 2.01, Westchester County, New York",8181,793,(X),(X),3940,493,(X),(X)
1400000US36119000202,"Census Tract 2.02, Westchester County, New York",4164,419,(X),(X),2047,335,(X),(X)
1400000US36119000203,"Census Tract 2.03, Westchester County, New York",3207,328,(X),(X),1543,256,(X),(X)
1400000US36119000300,"Census Tract 3, Westchester County, New York",4548,579,(X),(X),2348,337,(X),(X)
1400000US36119000401,"Census Tract 4.01, Westchester County, New York",3925,539,(X),(X),1734,343,(X),(X)
1400000US36119000402,"Census Tract 4.02, Westchester County, New York",5229,731,(X),(X),2411,347,(X),(X)
1400000US36119000500,"Census Tract 5, Westchester County, New York",4109,466,(X),(X),1951,303,(X),(X)
1400000US36119000600,"Census Tract 6, Westchester County, New York",7012,787,(X),(X),3224,503,(X),(X)
1400000US36119000701,"Census Tract 7.01, Westchester County, New York",3702,454,(X),(X),1827,300,(X),(X)
1400000US36119000702,"Census Tract 7.02, Westchester County, New York",4184,463,(X),(X),1835,280,(X),(X)
1400000US36119000801,"Census Tract 8.01, Westchester County, New York",6287,694,(X),(X),2927,384,(X),(X)
1400000US36119000802,"Census Tract 8.02, Westchester County, New York",2341,279,(X),(X),1010,184,(X),(X)
1400000US36119000803,"Census Tract 8.03, Westchester County, New York",4862,382,(X),(X),2290,283,(X),(X)
